20020;135;-63.29;3;-72.01;5;-75.34;185;-75.81;58;-76.47;177;-76.75;19;-77.88;112;-78.82;21;-80.87;24;-81.19;179;-81.24;178;-83.82;132;-84.76;87;-84.88;23;-85.30;17;-86.15;138;-87.03;6;-87.21;141;-87.40;182;-87.41
20021;135;-64.43;3;-68.53;5;-72.35;177;-74.42;185;-77.00;19;-77.20;58;-77.83;112;-79.23;21;-79.71;179;-82.08;178;-82.27;24;-82.39;17;-82.76;182;-84.31;23;-84.67;138;-85.02;87;-85.19;132;-85.90;164;-86.87;30;-87.34
20022;135;-71.90;3;-79.72;5;-84.37;21;-85.65;177;-85.72;185;-85.93;19;-86.27;58;-86.45;112;-87.23;179;-88.00;24;-90.16;23;-90.92;17;-91.05;132;-91.15;178;-93.01;6;-93.28;87;-93.49;182;-94.43;27;-94.82;138;-95.19
20023;135;-64.04;3;-72.53;177;-74.91;185;-75.73;5;-75.91;58;-77.14;19;-78.38;112;-80.37;21;-80.68;179;-81.29;24;-81.71;17;-82.95;178;-83.00;182;-83.85;87;-84.31;6;-84.53;132;-84.89;23;-85.51;138;-86.12;174;-86.66
20024;135;-72.87;3;-78.64;5;-82.44;177;-82.94;19;-84.82;58;-86.06;185;-86.34;21;-86.71;112;-86.88;179;-88.67;24;-90.88;178;-90.97;17;-91.42;23;-91.79;132;-92.14;90;-92.86;6;-93.89;87;-93.90;138;-94.05;182;-94.24
20025;135;-76.87;3;-85.08;5;-87.12;185;-88.31;58;-88.76;177;-88.93;112;-89.75;19;-90.02;21;-90.28;17;-92.39;179;-93.97;23;-94.17;24;-94.78;178;-96.11;132;-96.34;138;-97.09;27;-97.77;182;-98.12;87;-98.46;90;-99.22
20026;135;-64.81;3;-72.67;5;-74.64;185;-75.41;177;-75.76;58;-78.32;19;-78.60;21;-79.52;112;-80.44;179;-81.63;24;-82.91;23;-83.66;178;-83.85;132;-84.64;17;-85.15;182;-86.11;6;-86.61;87;-86.96;90;-87.05;138;-87.23
20027;135;-68.66;3;-78.09;5;-79.06;58;-80.35;185;-80.57;177;-80.84;21;-83.20;19;-83.42;112;-85.72;23;-86.59;17;-87.95;24;-88.00;132;-88.30;178;-88.38;179;-88.82;90;-90.34;27;-90.54;174;-90.92;182;-90.94;87;-91.37
20028;135;-87.72;3;-96.17;5;-97.62;185;-98.82;58;-99.11;19;-100.58;177;-100.98;21;-101.53;112;-101.70;23;-105.00;132;-105.46;179;-105.57;24;-106.16;17;-106.69;27;-107.92;178;-108.20;90;-108.93;87;-109.20;182;-109.56;30;-109.84
20029;135;-74.57;3;-83.61;177;-84.03;5;-84.78;19;-85.03;185;-85.62;58;-85.87;21;-88.45;112;-91.19;178;-92.00;23;-92.20;24;-92.23;132;-92.63;179;-93.22;17;-93.60;182;-93.86;27;-94.76;138;-95.72;87;-95.78;164;-96.84
20030;135;-70.70;3;-79.52;185;-81.30;177;-81.81;5;-81.97;58;-83.41;19;-83.49;112;-84.47;21;-85.04;24;-88.13;178;-88.93;23;-89.04;179;-89.14;132;-90.23;17;-91.31;182;-92.08;87;-92.16;138;-92.43;27;-93.24;90;-93.63
20031;135;-65.24;3;-72.92;5;-75.70;185;-76.16;177;-76.65;58;-76.66;19;-78.07;112;-78.49;21;-79.57;179;-82.15;24;-82.90;23;-83.77;132;-83.79;178;-83.80;17;-84.88;182;-86.26;138;-86.47;87;-86.55;90;-87.24;6;-87.59
20032;135;-74.69;3;-82.71;177;-85.17;5;-85.32;185;-85.98;58;-87.72;112;-88.50;19;-88.61;24;-90.20;21;-91.39;179;-92.14;178;-93.18;132;-94.41;138;-94.99;17;-95.25;87;-95.32;182;-95.53;23;-95.74;174;-96.05;90;-97.26
20033;135;-64.13;3;-72.06;177;-74.64;5;-74.84;185;-76.11;58;-76.77;19;-78.71;24;-80.05;112;-80.54;21;-80.93;179;-81.63;178;-82.81;17;-84.42;87;-84.73;132;-84.91;182;-85.04;23;-85.51;138;-85.59;174;-86.23;164;-86.82
20034;135;-64.59;3;-72.46;177;-74.02;5;-74.68;185;-76.17;58;-78.11;19;-79.46;112;-80.46;21;-81.09;24;-81.80;179;-82.21;178;-82.77;132;-84.07;17;-84.95;87;-85.00;182;-85.11;138;-85.59;23;-85.65;164;-86.64;6;-87.08
20035;135;-74.64;3;-83.05;177;-83.83;5;-84.82;185;-86.13;19;-87.01;58;-88.08;21;-88.65;112;-90.25;24;-91.94;179;-92.10;178;-92.58;23;-92.79;132;-92.99;166;-93.22;17;-93.51;138;-93.54;27;-94.67;87;-95.73;164;-96.17
20036;135;-80.12;185;-90.94;58;-91.62;3;-91.77;5;-91.82;19;-92.76;112;-94.65;177;-95.44;21;-96.20;132;-98.62;23;-98.99;179;-99.99;17;-100.55;174;-101.28;90;-101.80;138;-102.21;178;-102.82;87;-102.96;6;-103.35;182;-103.85
20037;135;-73.07;185;-82.47;5;-83.44;58;-84.79;19;-86.52;3;-86.66;112;-86.95;177;-87.88;179;-91.87;21;-92.64;23;-92.85;132;-93.33;6;-93.45;138;-93.57;87;-94.34;178;-94.44;17;-94.60;174;-94.69;90;-95.37;182;-96.17
20038;135;-68.43;185;-79.11;5;-80.35;58;-80.99;3;-82.15;177;-82.49;19;-82.69;112;-83.20;21;-85.16;179;-85.75;23;-86.37;132;-87.80;17;-88.19;178;-89.05;138;-89.70;174;-90.28;182;-90.54;87;-90.74;6;-90.81;90;-90.93
20039;135;-66.08;185;-74.26;58;-74.74;5;-75.98;3;-76.07;177;-77.08;112;-77.80;19;-77.94;132;-80.77;21;-82.14;178;-82.93;179;-83.27;23;-83.98;138;-84.19;17;-84.66;87;-85.18;166;-85.96;182;-86.24;90;-87.69;27;-87.95
20040;135;-77.55;185;-86.69;5;-87.57;3;-87.79;177;-87.80;19;-89.36;58;-89.67;21;-90.40;23;-93.19;112;-93.29;179;-93.68;132;-94.94;17;-95.01;178;-95.68;87;-96.44;30;-96.77;182;-97.75;90;-98.37;6;-99.01;24;-99.39
20041;135;-64.98;185;-74.35;5;-74.62;3;-75.30;58;-76.24;177;-76.79;19;-77.30;112;-77.52;21;-78.37;23;-80.95;17;-82.54;132;-82.84;179;-83.15;174;-84.37;178;-84.88;87;-85.41;138;-85.83;182;-86.52;90;-87.08;166;-87.91
20042;135;-75.52;185;-84.94;5;-85.29;3;-85.63;177;-86.18;19;-87.34;58;-87.98;21;-88.86;112;-90.53;23;-91.57;179;-92.03;132;-93.09;17;-93.34;178;-93.97;87;-94.67;30;-95.46;182;-96.32;90;-96.63;6;-97.41;138;-97.85
20043;135;-85.81;185;-95.36;58;-96.14;5;-96.27;3;-96.99;112;-98.36;19;-98.38;21;-98.86;177;-100.49;23;-101.22;132;-101.56;17;-102.61;90;-103.91;179;-104.08;138;-106.60;87;-106.68;174;-106.99;182;-107.48;150;-107.88;178;-108.29
20044;135;-72.45;3;-82.42;5;-83.03;185;-83.71;177;-84.38;58;-84.42;19;-86.75;21;-88.10;112;-89.36;23;-91.35;24;-91.38;179;-91.85;178;-92.10;132;-92.50;17;-92.74;87;-94.47;90;-94.91;182;-94.93;6;-95.05;174;-95.49
20045;135;-78.05;3;-86.31;5;-87.07;177;-87.12;185;-88.94;21;-91.16;58;-91.63;19;-92.20;112;-93.99;23;-94.59;178;-95.08;17;-95.64;182;-97.21;24;-97.23;179;-97.29;132;-98.74;90;-99.58;6;-99.70;87;-100.14;27;-100.32
20046;135;-64.06;3;-75.34;58;-75.75;185;-75.78;5;-75.90;177;-76.59;21;-78.53;19;-78.55;112;-81.85;23;-81.90;24;-82.69;17;-82.99;179;-83.38;132;-84.46;178;-84.66;182;-85.31;87;-85.83;90;-86.38;27;-87.11;138;-87.16
20047;135;-78.58;177;-88.44;3;-88.92;5;-88.96;185;-89.90;19;-91.47;58;-91.71;21;-92.09;112;-93.64;23;-95.28;24;-95.92;179;-96.07;17;-96.36;178;-96.67;132;-97.83;87;-98.22;174;-98.68;182;-99.53;138;-99.65;6;-100.81
20048;135;-70.61;3;-80.52;5;-81.04;185;-82.04;177;-82.41;58;-82.85;19;-83.73;21;-85.71;112;-87.21;23;-89.41;138;-89.43;179;-89.73;132;-90.32;178;-91.17;182;-91.51;24;-91.54;17;-91.91;174;-93.23;6;-93.83;27;-93.98
20049;135;-63.61;185;-75.08;5;-75.43;3;-75.65;19;-76.34;177;-76.77;112;-77.94;21;-77.95;58;-78.96;24;-80.62;23;-81.20;179;-82.67;17;-82.93;87;-83.86;132;-84.59;30;-84.80;174;-85.31;178;-85.38;182;-85.68;6;-85.97
20050;135;-62.63;5;-73.52;185;-74.04;19;-75.47;177;-76.11;3;-76.70;58;-76.70;112;-78.17;21;-79.69;23;-80.98;179;-82.38;132;-82.85;17;-83.41;6;-83.42;178;-84.54;138;-85.25;27;-85.76;87;-85.89;182;-85.97;164;-86.83
20051;135;-72.14;5;-82.18;185;-82.33;19;-83.00;58;-83.96;3;-84.19;177;-85.06;21;-86.49;112;-87.28;23;-89.10;132;-90.30;17;-91.51;179;-91.55;138;-92.66;30;-93.66;87;-94.47;178;-94.68;6;-95.38;186;-95.44;182;-95.54
20052;135;-75.24;5;-85.55;185;-86.49;19;-87.21;3;-87.50;58;-88.60;177;-90.64;21;-90.92;112;-91.46;132;-93.57;23;-93.59;179;-95.71;17;-96.41;138;-96.84;30;-96.88;6;-97.85;87;-98.40;186;-99.53;166;-99.70;27;-99.72
20053;135;-80.61;3;-83.27;5;-89.44;21;-93.91;58;-94.05;19;-94.16;177;-94.95;185;-96.52;24;-97.09;179;-98.06;87;-99.41;132;-100.90;17;-102.09;112;-102.20;27;-102.36;182;-103.04;23;-103.30;186;-103.63;12;-103.75;136;-104.25
20054;135;-84.86;3;-88.00;5;-94.13;19;-98.69;58;-98.70;21;-98.74;177;-98.79;185;-101.51;24;-101.61;179;-102.77;87;-103.92;132;-105.40;112;-106.93;17;-107.01;27;-107.13;182;-107.15;23;-108.09;186;-108.44;12;-108.52;136;-108.55
20055;3;-63.44;135;-69.57;5;-75.11;177;-80.45;21;-83.80;179;-87.39;136;-89.45;132;-90.18;27;-90.59;19;-90.86;185;-91.04;24;-91.18;6;-91.79;186;-91.91;17;-93.69;58;-94.03;164;-94.09;30;-94.12;87;-94.18;182;-94.89
20056;3;-62.04;135;-66.90;5;-74.94;177;-77.51;21;-80.81;179;-84.83;136;-86.14;27;-87.50;24;-87.64;185;-87.76;132;-88.19;19;-88.31;186;-88.72;6;-89.51;87;-89.76;58;-90.44;17;-90.70;30;-90.83;164;-91.31;182;-92.00
20057;135;-87.01;3;-93.34;5;-95.75;185;-98.30;177;-98.45;21;-100.98;112;-101.91;58;-102.43;19;-102.91;24;-105.43;164;-106.05;132;-106.12;179;-106.51;17;-106.96;23;-107.13;87;-108.20;90;-108.52;186;-108.89;178;-109.44;138;-109.66
20058;135;-75.59;5;-83.28;3;-84.04;177;-86.29;185;-87.31;58;-88.31;21;-90.23;19;-91.23;112;-91.26;179;-94.10;23;-95.06;24;-95.67;132;-96.57;17;-97.34;174;-97.58;138;-97.91;186;-97.99;90;-98.43;87;-98.53;164;-98.83
20059;135;-90.86;185;-101.42;177;-101.62;3;-101.83;5;-102.33;58;-104.35;19;-105.89;179;-107.70;21;-107.71;112;-108.39;132;-108.55;90;-110.67;186;-111.80;27;-111.85;24;-112.04;138;-112.22;23;-113.11;87;-113.18;17;-113.40;6;-113.44
20060;135;-86.67;3;-95.68;5;-96.43;177;-97.26;185;-99.37;19;-101.33;21;-102.55;58;-102.86;24;-103.70;132;-105.95;179;-106.77;112;-106.83;23;-108.59;27;-108.76;186;-108.97;90;-109.66;17;-110.03;87;-110.06;138;-110.39;6;-110.45
20061;135;-78.72;3;-83.35;5;-84.47;177;-88.08;185;-91.22;19;-92.88;21;-94.13;24;-95.33;58;-95.53;179;-95.71;112;-97.06;132;-97.18;90;-99.51;186;-99.67;27;-99.88;17;-100.28;6;-100.38;138;-100.89;23;-100.91;30;-101.42
20062;135;-75.75;3;-81.41;5;-82.83;177;-86.13;185;-89.15;19;-90.21;21;-92.21;132;-93.77;24;-93.99;179;-94.22;58;-94.32;112;-95.83;186;-97.31;27;-97.77;17;-98.49;23;-99.42;164;-99.75;90;-99.78;6;-100.14;30;-100.94
20063;135;-70.13;5;-77.51;3;-78.89;185;-79.24;19;-80.13;58;-81.97;177;-82.45;112;-83.41;21;-83.72;23;-88.07;138;-89.19;179;-90.06;24;-90.15;186;-90.51;132;-90.76;90;-90.79;174;-91.18;166;-91.43;17;-91.89;113;-91.96
20064;135;-72.63;5;-81.14;185;-81.82;19;-82.69;177;-83.19;58;-83.26;3;-83.27;21;-85.00;112;-86.88;23;-87.70;17;-89.81;132;-90.16;179;-91.30;178;-92.73;90;-93.61;87;-93.65;182;-93.67;30;-94.38;138;-94.54;186;-94.98
20065;135;-64.44;3;-74.30;185;-74.68;5;-74.93;58;-76.15;177;-76.17;19;-76.57;112;-78.59;21;-79.08;179;-82.44;23;-83.27;24;-83.58;132;-84.51;178;-85.38;90;-85.77;87;-85.98;17;-86.12;27;-86.92;186;-87.25;164;-87.29
20066;135;-64.48;185;-75.20;3;-75.71;5;-75.92;19;-75.93;177;-76.53;58;-77.68;21;-77.82;112;-80.24;23;-81.84;179;-82.80;17;-83.04;24;-83.85;132;-85.51;90;-85.61;178;-85.85;164;-86.17;182;-86.20;87;-86.84;6;-87.15
20067;135;-66.35;185;-76.29;3;-77.50;19;-77.89;5;-77.93;177;-78.39;58;-78.66;112;-80.55;21;-80.78;179;-84.47;23;-84.95;24;-85.65;17;-87.04;90;-87.65;178;-87.76;164;-87.76;132;-87.98;182;-88.31;87;-88.48;186;-88.73
20068;135;-68.88;3;-80.17;5;-80.28;185;-80.98;19;-81.20;177;-83.10;21;-84.45;58;-84.50;112;-84.62;179;-87.83;23;-88.65;132;-89.12;24;-89.15;27;-90.23;17;-90.64;90;-91.21;6;-91.45;182;-91.67;87;-92.68;30;-92.72
20069;135;-65.96;185;-76.00;19;-76.72;3;-77.23;5;-77.33;177;-78.29;21;-78.82;58;-79.23;112;-82.81;23;-82.83;17;-83.32;179;-84.20;24;-85.21;90;-86.86;132;-87.54;164;-87.60;178;-87.68;182;-87.90;87;-88.26;30;-88.27
20070;135;-70.95;5;-79.43;3;-79.64;19;-81.01;185;-81.72;177;-82.37;21;-83.16;112;-83.94;58;-84.29;23;-86.86;179;-87.82;24;-88.56;17;-89.09;132;-89.47;182;-90.07;90;-91.21;6;-91.41;178;-91.80;87;-91.82;138;-92.27
20071;135;-72.09;5;-82.28;3;-82.35;19;-83.39;185;-83.77;177;-83.92;21;-85.24;112;-86.28;58;-86.45;23;-89.07;179;-90.15;17;-91.35;24;-91.49;132;-91.54;182;-91.90;178;-93.43;90;-93.51;6;-93.51;27;-94.25;87;-94.34
20072;135;-78.30;3;-87.94;5;-88.75;185;-88.93;19;-90.64;58;-92.20;112;-93.78;177;-93.88;21;-93.93;90;-95.38;179;-97.15;24;-97.52;132;-97.96;27;-98.34;23;-98.57;87;-98.75;6;-99.66;186;-100.67;17;-100.92;182;-101.52
20073;135;-76.96;5;-86.60;19;-88.53;3;-90.55;185;-90.75;177;-91.71;21;-93.61;23;-97.22;58;-97.23;179;-97.87;132;-98.18;112;-98.53;17;-99.99;138;-100.91;27;-101.29;186;-101.77;90;-102.30;87;-102.84;182;-102.87;166;-103.26
20074;135;-73.52;3;-78.96;5;-81.44;185;-84.86;177;-85.18;58;-85.56;19;-87.58;21;-87.79;112;-88.73;24;-91.30;132;-91.86;179;-92.07;17;-92.93;23;-93.44;27;-93.44;87;-94.49;90;-94.71;6;-94.88;178;-95.47;182;-95.77
20075;135;-65.81;3;-72.94;5;-73.96;185;-76.95;177;-78.95;58;-79.48;21;-80.59;19;-81.78;112;-83.51;179;-83.85;132;-84.62;24;-84.70;164;-85.25;23;-85.74;17;-86.24;138;-87.25;87;-87.34;90;-87.57;186;-88.13;182;-88.61
20076;135;-75.06;3;-82.30;177;-84.42;5;-84.52;185;-87.33;19;-89.88;21;-90.21;24;-92.11;179;-92.64;58;-92.68;112;-94.09;132;-95.36;186;-95.90;90;-96.22;6;-96.49;27;-97.02;23;-97.20;138;-97.23;30;-98.00;17;-98.71
20077;135;-78.38;3;-84.68;5;-85.95;177;-88.13;185;-91.33;19;-92.94;21;-95.34;24;-95.85;58;-96.19;179;-96.66;132;-97.89;112;-98.23;17;-99.67;186;-100.11;90;-100.47;6;-100.65;27;-101.05;138;-101.25;23;-101.90;182;-102.23
20078;135;-69.15;3;-76.85;177;-79.76;5;-82.49;21;-85.80;58;-86.51;185;-87.24;179;-87.92;19;-88.21;112;-88.92;24;-89.43;17;-89.95;27;-90.55;132;-91.01;6;-91.08;12;-91.69;178;-93.16;136;-93.49;23;-93.50;90;-93.69
20079;135;-87.27;5;-94.94;3;-95.76;177;-96.87;185;-99.03;19;-99.74;58;-102.70;21;-103.35;112;-106.25;179;-106.44;132;-107.70;24;-108.09;23;-108.70;186;-108.83;90;-109.13;164;-109.63;17;-109.84;87;-110.07;138;-110.25;27;-110.33
20080;135;-94.02;5;-99.72;3;-102.76;177;-105.21;185;-105.82;21;-107.56;19;-108.09;58;-110.13;24;-110.33;23;-112.11;132;-113.04;87;-113.29;179;-113.36;186;-114.29;27;-115.15;90;-115.18;30;-115.42;112;-115.56;138;-115.83;6;-115.84
20081;135;-81.55;5;-87.49;3;-88.95;177;-91.48;19;-94.93;185;-95.89;21;-98.95;179;-99.16;24;-99.26;58;-99.90;132;-101.07;112;-102.78;186;-103.60;27;-103.73;6;-104.33;87;-104.35;17;-104.88;164;-105.00;138;-105.19;23;-105.37
20082;135;-65.36;5;-71.43;3;-75.04;185;-77.73;177;-77.74;19;-78.83;21;-81.20;24;-82.74;132;-83.93;58;-85.12;87;-86.12;23;-86.32;186;-86.53;179;-86.97;112;-87.24;27;-88.17;6;-88.34;90;-88.48;138;-89.52;17;-89.57
20083;135;-77.97;5;-85.34;3;-87.92;177;-88.98;185;-89.61;19;-90.87;21;-94.11;24;-95.32;58;-95.83;186;-98.62;90;-98.64;112;-99.19;87;-99.27;179;-99.30;23;-99.38;132;-99.49;17;-99.94;138;-100.58;27;-100.80;30;-101.00
20084;135;-73.91;5;-79.36;3;-83.18;177;-85.61;185;-86.17;19;-88.30;21;-88.70;24;-90.95;132;-92.78;58;-93.05;23;-93.88;179;-94.14;87;-94.37;90;-94.58;112;-94.80;186;-94.81;6;-96.20;30;-96.36;27;-96.58;17;-96.91
20085;135;-84.77;5;-91.18;3;-93.50;177;-95.50;185;-97.80;19;-98.48;21;-100.18;24;-101.70;58;-102.01;179;-104.46;112;-105.80;90;-105.86;87;-105.94;186;-106.01;23;-106.33;17;-106.61;132;-106.62;182;-107.66;138;-107.67;6;-108.35
20086;135;-77.76;5;-83.48;3;-85.28;177;-87.67;19;-90.65;185;-92.30;21;-95.26;179;-95.42;24;-95.48;58;-96.26;132;-97.17;112;-99.17;27;-99.75;186;-99.82;87;-100.53;6;-101.01;164;-101.27;138;-101.29;17;-101.51;23;-101.70
20087;135;-78.11;5;-83.74;3;-85.49;21;-91.72;185;-92.86;19;-93.65;24;-94.97;58;-97.13;179;-97.16;132;-97.19;177;-98.03;112;-98.93;23;-99.16;186;-99.52;27;-99.93;17;-100.59;138;-101.83;164;-102.16;6;-102.42;30;-102.57
20088;135;-72.00;5;-78.50;3;-80.48;19;-87.06;185;-87.73;21;-89.40;177;-89.48;58;-91.16;179;-91.85;132;-92.86;24;-93.25;112;-94.38;186;-95.03;87;-95.11;90;-95.13;6;-95.32;17;-95.68;23;-95.96;27;-96.23;30;-96.30
20089;135;-75.99;19;-82.04;5;-82.12;185;-83.26;3;-85.23;177;-86.20;58;-87.55;21;-87.88;23;-92.23;87;-92.56;24;-93.09;186;-93.77;112;-94.14;90;-95.31;17;-95.73;138;-95.88;182;-96.21;179;-96.40;132;-96.88;27;-97.42
20090;135;-80.81;5;-86.49;185;-90.11;3;-90.23;177;-91.33;19;-92.11;21;-92.36;58;-94.29;23;-97.08;186;-99.42;112;-99.49;138;-100.81;17;-100.93;90;-101.30;166;-101.62;24;-101.73;179;-101.98;30;-102.38;132;-102.41;182;-102.47
20091;135;-76.80;5;-83.37;185;-84.04;19;-85.72;3;-85.77;177;-86.51;58;-88.98;21;-89.70;112;-90.74;90;-93.35;23;-94.00;24;-94.38;186;-94.51;138;-95.96;87;-96.56;17;-96.93;179;-97.25;132;-97.42;182;-97.53;166;-98.36
20092;135;-71.85;5;-78.10;3;-78.59;177;-81.41;185;-85.61;19;-86.54;21;-88.11;24;-89.86;179;-89.94;58;-91.06;132;-92.09;90;-93.06;186;-93.12;17;-93.29;112;-93.38;6;-95.06;23;-95.06;27;-95.28;138;-95.32;164;-95.37
20093;135;-73.61;3;-82.87;5;-83.31;177;-83.39;185;-86.76;19;-88.62;21;-90.60;58;-91.18;179;-91.56;24;-92.09;132;-93.68;112;-93.74;186;-94.69;17;-95.63;6;-95.83;90;-96.80;182;-96.85;27;-96.93;30;-97.19;23;-97.58
20094;135;-75.23;3;-81.01;5;-82.42;177;-86.06;19;-90.44;21;-90.47;185;-90.49;24;-92.43;58;-93.65;132;-95.15;90;-95.84;179;-95.91;6;-96.16;112;-96.70;164;-97.74;186;-97.79;27;-97.89;23;-98.32;17;-98.69;138;-99.39
20095;135;-83.98;5;-89.78;3;-91.75;177;-97.19;19;-98.74;185;-99.13;21;-99.48;24;-102.12;58;-103.10;179;-103.25;132;-103.90;27;-104.83;186;-105.90;112;-106.07;23;-106.72;87;-107.31;90;-108.13;138;-108.13;6;-108.29;17;-108.32
20096;135;-69.47;5;-75.61;3;-76.12;21;-82.90;19;-84.18;185;-85.26;24;-87.93;58;-87.96;179;-88.26;177;-88.75;132;-90.08;23;-90.45;90;-91.22;112;-91.69;17;-91.82;30;-92.13;186;-92.14;138;-92.89;164;-92.91;27;-93.05
